revert_rate	type
0.0860703585444418	mobile
0.0852967240093961	mobile
0.0859325109363791	mobile
0.0861266228742633	mobile
0.0860309735135667	mobile
0.086002841348656	mobile
0.0856736950192002	mobile
0.0861406889567187	mobile
0.0857552782974414	mobile
0.0859859620497095	mobile
0.0862926026472367	mobile
0.0864867145851209	mobile
0.0861322493072454	mobile
0.0862700969153081	mobile
0.0858734333900665	mobile
0.08637981235846	mobile
0.0867849155331749	mobile
0.0864276370388083	mobile
0.0855864853079769	mobile
0.0866161225437103	mobile
0.0858087294107718	mobile
0.0853164165248337	mobile
0.0869649613886037	mobile
0.0861238096577722	mobile
0.0857271461325306	mobile
0.086376999141969	mobile
0.0858256087097183	mobile
0.0861688211216294	mobile
0.0859775224002363	mobile
0.0855724192255215	mobile
0.085741212214986	mobile
0.0863319876781118	mobile
0.0863010422967099	mobile
0.086452955987228	mobile
0.0857327725655128	mobile
0.0850435345251994	mobile
0.0859944016991828	mobile
0.0859578298847988	mobile
0.0863122951626742	mobile
0.0868749384608893	mobile
0.0858002897612986	mobile
0.0859128184209416	mobile
0.0863263612451296	mobile
0.0865739242963442	mobile
0.0864304502552994	mobile
0.0862307118844331	mobile
0.0854486376999142	mobile
0.0865908035952907	mobile
0.0855133416792089	mobile
0.0857609047304235	mobile
0.0865823639458174	mobile
0.0859522034518166	mobile
0.0860197206476024	mobile
0.0864079445233708	mobile
0.0863713727089868	mobile
0.0858621805241022	mobile
0.0867877287496659	mobile
0.0863263612451296	mobile
0.0861097435753168	mobile
0.0853220429578158	mobile
0.0860506660290043	mobile
0.0867989816156302	mobile
0.0860197206476024	mobile
0.0853107900918515	mobile
0.0867764758837016	mobile
0.0861266228742633	mobile
0.0863151083791653	mobile
0.0864051313068797	mobile
0.0851391838858959	mobile
0.0866245621931836	mobile
0.0864360766882815	mobile
0.0856455628542895	mobile
0.0855724192255215	mobile
0.0856540025037627	mobile
0.0869874671205323	mobile
0.0855696060090304	mobile
0.0858846862560308	mobile
0.0860872378433882	mobile
0.0861772607711026	mobile
0.0859156316374327	mobile
0.0858959391219951	mobile
0.0860872378433882	mobile
0.0859043787714684	mobile
0.0870099728524609	mobile
0.0861069303588258	mobile
0.085701827184111	mobile
0.0869480820896572	mobile
0.0864585824202102	mobile
0.0856118042563966	mobile
0.0858621805241022	mobile
0.0854233187514945	mobile
0.0865092203170495	mobile
0.0864445163377548	mobile
0.0857243329160396	mobile
0.0866583207910765	mobile
0.0860759849774239	mobile
0.0862588440493438	mobile
0.0857890368953343	mobile
0.0857102668335842	mobile
0.0861209964412811	mobile
0.0854598905658785	mobile
0.085443011266932	mobile
0.0858199822767361	mobile
0.0861631946886473	mobile
0.0863460537605671	mobile
0.0867117719044069	mobile
0.0863629330595136	mobile
0.0855977381739412	mobile
0.0866667604405497	mobile
0.0856399364213073	mobile
0.0863235480286385	mobile
0.086452955987228	mobile
0.0861688211216294	mobile
0.0862700969153081	mobile
0.0859240712869059	mobile
0.0860731717609329	mobile
0.0861041171423347	mobile
0.086002841348656	mobile
0.0857299593490217	mobile
0.0860056545651471	mobile
0.0859887752662006	mobile
0.0861463153897008	mobile
0.0862926026472367	mobile
0.0865204731830138	mobile
0.0856314967718341	mobile
0.0859775224002363	mobile
0.0864360766882815	mobile
0.0864051313068797	mobile
0.0862785365647813	mobile
0.0862560308328527	mobile
0.0860872378433882	mobile
0.0859859620497095	mobile
0.0867202115538801	mobile
0.0855583531430661	mobile
0.0862250854514509	mobile
0.0855049020297357	mobile
0.0855836720914858	mobile
0.0865120335335406	mobile
0.0854233187514945	mobile
0.0865570449973978	mobile
0.0868946309763268	mobile
0.0858931259055041	mobile
0.0857158932665663	mobile
0.0857721575963878	mobile
0.0865486053479246	mobile
0.0858931259055041	mobile
0.0866358150591479	mobile
0.0862588440493438	mobile
0.0867342776363355	mobile
0.0858565540911201	mobile
0.0862194590184688	mobile
0.0853136033083426	mobile
0.0857721575963878	mobile
0.0858874994725219	mobile
0.0857271461325306	mobile
0.087204084790345	mobile
0.0863995048738976	mobile
0.0868608723784339	mobile
0.0868383666465053	mobile
0.0855105284627179	mobile
0.0869452688731661	mobile
0.0859634563177809	mobile
0.0849985230613422	mobile
0.0863263612451296	mobile
0.0857637179469146	mobile
0.0855864853079769	mobile
0.0865542317809067	mobile
0.0868580591619428	mobile
0.0859887752662006	mobile
0.0873194266664791	mobile
0.086976214254568	mobile
0.085926884503397	mobile
0.086227898667942	mobile
0.0858424880086647	mobile
0.086227898667942	mobile
0.0857440254314771	mobile
0.0861631946886473	mobile
0.0855667927925394	mobile
0.0863235480286385	mobile
0.0863544934100404	mobile
0.086115370008299	mobile
0.0859915884826917	mobile
0.0858115426272629	mobile
0.0862363383174152	mobile
0.0859887752662006	mobile
0.0855949249574501	mobile
0.0855414738441197	mobile
0.0870184125019341	mobile
0.0861238096577722	mobile
0.085479583081316	mobile
0.0862700969153081	mobile
0.0870971825636842	mobile
0.0856146174728876	mobile
0.0855386606276286	mobile
0.086042226379531	mobile
0.0868186741310678	mobile
0.0860140942146203	mobile
0.0867286512033534	mobile
0.0854711434318428	mobile
0.0856933875346377	mobile
0.0846975088967972	mobile
0.0855442870606107	mobile
0.0854936491637714	mobile
0.0861378757402276	mobile
0.0869987199864966	mobile
0.0859128184209416	mobile
0.0856877611016556	mobile
0.086154755039174	mobile
0.0861828872040848	mobile
0.0861435021732097	mobile
0.0870493578833359	mobile
0.0865570449973978	mobile
0.0863122951626742	mobile
0.0860225338640935	mobile
0.0853389222567623	mobile
0.0865317260489781	mobile
0.0871534468935057	mobile
0.0859747091837452	mobile
0.0867764758837016	mobile
0.086416384172844	mobile
0.0855077152462268	mobile
0.0866048696777461	mobile
0.0874769667899793	mobile
0.0855161548957	mobile
0.0865204731830138	mobile
0.0869115102752732	mobile
0.0853811205041284	mobile
0.0862391515339063	mobile
0.0858621805241022	mobile
0.0867680362342284	mobile
0.0869593349556215	mobile
0.0864445163377548	mobile
0.0854092526690391	mobile
0.0861772607711026	mobile
0.0862926026472367	mobile
0.0858846862560308	mobile
0.0863995048738976	mobile
0.0866245621931836	mobile
0.0864191973893351	mobile
0.0857243329160396	mobile
0.0860928642763704	mobile
0.0863601198430225	mobile
0.0863291744616207	mobile
0.086492341018103	mobile
0.0858706201735755	mobile
0.08664144149213	mobile
0.0865767375128353	mobile
0.0867961683991392	mobile
0.0856202439058698	mobile
0.0857524650809503	mobile
0.0859071919879594	mobile
0.0860534792454953	mobile
0.0870409182338627	mobile
0.085628683555343	mobile
0.0857383989984949	mobile
0.0858453012251558	mobile
0.086042226379531	mobile
0.0862166458019777	mobile
0.085668068586218	mobile
0.0860084677816381	mobile
0.0862475911833795	mobile
0.0861266228742633	mobile
0.0865457921314335	mobile
0.0864951542345941	mobile
0.0861463153897008	mobile
0.0861997665030312	mobile
0.086717398337389	mobile
0.0857946633283164	mobile
0.086528912832487	mobile
0.0864248238223172	mobile
0.0859353241528702	mobile
0.0869199499247465	mobile
0.0861857004205759	mobile
0.0873728777798096	mobile
0.0867877287496659	mobile
0.086264470482326	mobile
0.0860900510598793	mobile
0.0853979998030748	mobile
0.0867708494507195	mobile
0.085741212214986	mobile
0.0853558015557087	mobile
0.0868074212651035	mobile
0.0856033646069233	mobile
0.0865711110798531	mobile
0.0858424880086647	mobile
0.0854317584009677	mobile
0.0869199499247465	mobile
0.0863741859254779	mobile
0.0866273754096746	mobile
0.0865007806675763	mobile
0.087240656604729	mobile
0.0861125567918079	mobile
0.0867202115538801	mobile
0.0864445163377548	mobile
0.085890312689013	mobile
0.0857074536170931	mobile
0.0410478170194901	desktop
0.0414216602556952	desktop
0.0411840696796104	desktop
0.0412649696965568	desktop
0.0409592527904119	desktop
0.0409422212078969	desktop
0.0410129022753343	desktop
0.0412768918043173	desktop
0.040893681197729	desktop
0.041243680218413	desktop
0.0409856517433102	desktop
0.0412556023261735	desktop
0.0411695928344726	desktop
0.041350127609132	desktop
0.0411440454607001	desktop
0.0414029255149286	desktop
0.0414174023600664	desktop
0.0413135097067247	desktop
0.0410597391272506	desktop
0.0412257970567722	desktop
0.0413041423363414	desktop
0.0407446548507224	desktop
0.0412462349557903	desktop
0.041137232827694	desktop
0.0407182558978241	desktop
0.0409115643593698	desktop
0.0409907612180647	desktop
0.0412351644271555	desktop
0.0410938022922807	desktop
0.0411636317805923	desktop
0.0412521960096705	desktop
0.0415315139629171	desktop
0.0409056033054895	desktop
0.0411551159893348	desktop
0.0410657001811309	desktop
0.0407122948439439	desktop
0.0413194707606049	desktop
0.0413347991848685	desktop
0.0411866244169876	desktop
0.0412947749659581	desktop
0.0410869896592747	desktop
0.0411917338917422	desktop
0.0409439243661484	desktop
0.0417835813841397	desktop
0.0412734854878143	desktop
0.0412624149591796	desktop
0.0410878412384004	desktop
0.0411363812485683	desktop
0.0411534128310833	desktop
0.0412479381140418	desktop
0.041230054952401	desktop
0.0413986676192998	desktop
0.0414216602556952	desktop
0.0411729991509756	desktop
0.0411747023092271	desktop
0.0411125370330472	desktop
0.0408587664535732	desktop
0.0412811496999461	desktop
0.0414029255149286	desktop
0.0411661865179696	desktop
0.0413254318144852	desktop
0.0412888139120779	desktop
0.0411329749320653	desktop
0.0412002496829997	desktop
0.0414514655250965	desktop
0.0411534128310833	desktop
0.0411287170364365	desktop
0.0414156992018149	desktop
0.0411057244000412	desktop
0.0410886928175262	desktop
0.0409549948947831	desktop
0.0414284728887012	desktop
0.0407761632783753	desktop
0.0416260392458756	desktop
0.041099763346161	desktop
0.0409873549015617	desktop
0.0415408813333004	desktop
0.0411074275582927	desktop
0.0407676474871177	desktop
0.0410461138612386	desktop
0.0412249454776465	desktop
0.0408860169855972	desktop
0.0412130233698859	desktop
0.0408877201438487	desktop
